id,item_id,name,gender,country,age,is_speaker
316,81,"{""en"": ""Personal Late Ticket"", ""it"": ""Biglietto Late Personale""}",male,IT,32,TRUE
317,81,"{""en"": ""Personal Late Ticket"", ""it"": ""Biglietto Late Personale""}",male,IN,24,TRUE
318,80,"{""en"": ""Student Late Ticket"", ""it"": ""Biglietto Late Studenti""}",female,IT,31,
319,82,"{""en"": ""Business Late Ticket"", ""it"": ""Biglietto Late Business""}",,,,
320,81,"{""en"": ""Personal Late Ticket"", ""it"": ""Biglietto Late Personale""}",male,IT,27,
321,82,"{""en"": ""Business Late Ticket"", ""it"": ""Biglietto Late Business""}",not_say,IT,38,
322,81,"{""en"": ""Personal Late Ticket"", ""it"": ""Biglietto Late Personale""}",male,IT,27,
323,81,"{""en"": ""Personal Late Ticket"", ""it"": ""Biglietto Late Personale""}",male,IT,33,
324,81,"{""en"": ""Personal Late Ticket"", ""it"": ""Biglietto Late Personale""}",,,,
325,81,"{""en"": ""Personal Late Ticket"", ""it"": ""Biglietto Late Personale""}",male,IT,46,
326,81,"{""en"": ""Personal Late Ticket"", ""it"": ""Biglietto Late Personale""}",male,IT,26,
327,81,"{""en"": ""Personal Late Ticket"", ""it"": ""Biglietto Late Personale""}",male,IT,32,
328,81,"{""en"": ""Personal Late Ticket"", ""it"": ""Biglietto Late Personale""}",male,IT,44,
329,81,"{""en"": ""Personal Late Ticket"", ""it"": ""Biglietto Late Personale""}",,,,
330,81,"{""en"": ""Personal Late Ticket"", ""it"": ""Biglietto Late Personale""}",,,39,
331,81,"{""en"": ""Personal Late Ticket"", ""it"": ""Biglietto Late Personale""}",male,US,57,
332,81,"{""en"": ""Personal Late Ticket"", ""it"": ""Biglietto Late Personale""}",female,IT,21,
333,81,"{""en"": ""Personal Late Ticket"", ""it"": ""Biglietto Late Personale""}",,,,
334,81,"{""en"": ""Personal Late Ticket"", ""it"": ""Biglietto Late Personale""}",male,PL,36,
335,81,"{""en"": ""Personal Late Ticket"", ""it"": ""Biglietto Late Personale""}",female,IT,27,
336,81,"{""en"": ""Personal Late Ticket"", ""it"": ""Biglietto Late Personale""}",male,GR,33,
337,81,"{""en"": ""Personal Late Ticket"", ""it"": ""Biglietto Late Personale""}",male,IT,26,
338,81,"{""en"": ""Personal Late Ticket"", ""it"": ""Biglietto Late Personale""}",male,IT,44,
339,81,"{""en"": ""Personal Late Ticket"", ""it"": ""Biglietto Late Personale""}",male,IT,32,
340,81,"{""en"": ""Personal Late Ticket"", ""it"": ""Biglietto Late Personale""}",male,IT,35,
341,81,"{""en"": ""Personal Late Ticket"", ""it"": ""Biglietto Late Personale""}",male,IT,39,TRUE
342,81,"{""en"": ""Personal Late Ticket"", ""it"": ""Biglietto Late Personale""}",male,IT,0,
343,80,"{""en"": ""Student Late Ticket"", ""it"": ""Biglietto Late Studenti""}",male,IT,32,
344,81,"{""en"": ""Personal Late Ticket"", ""it"": ""Biglietto Late Personale""}",,,,
345,81,"{""en"": ""Personal Late Ticket"", ""it"": ""Biglietto Late Personale""}",male,IT,33,
346,81,"{""en"": ""Personal Late Ticket"", ""it"": ""Biglietto Late Personale""}",,,,
347,81,"{""en"": ""Personal Late Ticket"", ""it"": ""Biglietto Late Personale""}",female,US,0,TRUE
348,81,"{""en"": ""Personal Late Ticket"", ""it"": ""Biglietto Late Personale""}",,,51,TRUE
349,81,"{""en"": ""Personal Late Ticket"", ""it"": ""Biglietto Late Personale""}",not_say,GB,0,TRUE
350,82,"{""en"": ""Business Late Ticket"", ""it"": ""Biglietto Late Business""}",,,,
351,82,"{""en"": ""Business Late Ticket"", ""it"": ""Biglietto Late Business""}",,,,
352,81,"{""en"": ""Personal Late Ticket"", ""it"": ""Biglietto Late Personale""}",male,IT,26,
353,82,"{""en"": ""Business Late Ticket"", ""it"": ""Biglietto Late Business""}",male,DE,36,
354,82,"{""en"": ""Business Late Ticket"", ""it"": ""Biglietto Late Business""}",,,,
355,82,"{""en"": ""Business Late Ticket"", ""it"": ""Biglietto Late Business""}",,,,
356,81,"{""en"": ""Personal Late Ticket"", ""it"": ""Biglietto Late Personale""}",female,DE,0,TRUE
357,82,"{""en"": ""Business Late Ticket"", ""it"": ""Biglietto Late Business""}",not_say,PL,0,
358,81,"{""en"": ""Personal Late Ticket"", ""it"": ""Biglietto Late Personale""}",male,RO,25,
359,81,"{""en"": ""Personal Late Ticket"", ""it"": ""Biglietto Late Personale""}",male,RO,31,
360,81,"{""en"": ""Personal Late Ticket"", ""it"": ""Biglietto Late Personale""}",male,IN,20,TRUE
361,82,"{""en"": ""Business Late Ticket"", ""it"": ""Biglietto Late Business""}",male,GR,31,
362,82,"{""en"": ""Business Late Ticket"", ""it"": ""Biglietto Late Business""}",male,DE,36,
363,81,"{""en"": ""Personal Late Ticket"", ""it"": ""Biglietto Late Personale""}",,,,
364,82,"{""en"": ""Business Late Ticket"", ""it"": ""Biglietto Late Business""}",male,GB,25,
365,81,"{""en"": ""Personal Late Ticket"", ""it"": ""Biglietto Late Personale""}",female,IT,34,TRUE
366,82,"{""en"": ""Business Late Ticket"", ""it"": ""Biglietto Late Business""}",male,UA,32,
367,82,"{""en"": ""Business Late Ticket"", ""it"": ""Biglietto Late Business""}",male,IT,34,
368,80,"{""en"": ""Student Late Ticket"", ""it"": ""Biglietto Late Studenti""}",female,PL,23,
369,81,"{""en"": ""Personal Late Ticket"", ""it"": ""Biglietto Late Personale""}",male,IT,26,
370,82,"{""en"": ""Business Late Ticket"", ""it"": ""Biglietto Late Business""}",male,IT,28,
371,82,"{""en"": ""Business Late Ticket"", ""it"": ""Biglietto Late Business""}",male,IT,38,
372,81,"{""en"": ""Personal Late Ticket"", ""it"": ""Biglietto Late Personale""}",male,RO,36,
373,81,"{""en"": ""Personal Late Ticket"", ""it"": ""Biglietto Late Personale""}",male,BR,42,
374,81,"{""en"": ""Personal Late Ticket"", ""it"": ""Biglietto Late Personale""}",male,US,39,
375,81,"{""en"": ""Personal Late Ticket"", ""it"": ""Biglietto Late Personale""}",male,FR,31,TRUE
376,82,"{""en"": ""Business Late Ticket"", ""it"": ""Biglietto Late Business""}",male,LU,38,
377,81,"{""en"": ""Personal Late Ticket"", ""it"": ""Biglietto Late Personale""}",male,LT,28,
378,81,"{""en"": ""Personal Late Ticket"", ""it"": ""Biglietto Late Personale""}",male,LT,0,
379,81,"{""en"": ""Personal Late Ticket"", ""it"": ""Biglietto Late Personale""}",,,,
380,81,"{""en"": ""Personal Late Ticket"", ""it"": ""Biglietto Late Personale""}",,,,
381,81,"{""en"": ""Personal Late Ticket"", ""it"": ""Biglietto Late Personale""}",male,DE,28,
382,82,"{""en"": ""Business Late Ticket"", ""it"": ""Biglietto Late Business""}",,,,
383,78,"{""en"": ""Business Regular Ticket"", ""it"": ""Biglietto Regular Business""}",,,,
384,81,"{""en"": ""Personal Late Ticket"", ""it"": ""Biglietto Late Personale""}",,,,
385,81,"{""en"": ""Personal Late Ticket"", ""it"": ""Biglietto Late Personale""}",,,,
386,81,"{""en"": ""Personal Late Ticket"", ""it"": ""Biglietto Late Personale""}",male,RO,29,
387,81,"{""en"": ""Personal Late Ticket"", ""it"": ""Biglietto Late Personale""}",male,LT,35,
388,81,"{""en"": ""Personal Late Ticket"", ""it"": ""Biglietto Late Personale""}",male,LT,37,
389,78,"{""en"": ""Business Regular Ticket"", ""it"": ""Biglietto Regular Business""}",male,IT,28,
390,82,"{""en"": ""Business Late Ticket"", ""it"": ""Biglietto Late Business""}",male,NO,31,
391,81,"{""en"": ""Personal Late Ticket"", ""it"": ""Biglietto Late Personale""}",male,LT,35,
392,81,"{""en"": ""Personal Late Ticket"", ""it"": ""Biglietto Late Personale""}",male,DE,39,
393,81,"{""en"": ""Personal Late Ticket"", ""it"": ""Biglietto Late Personale""}",male,LT,35,
394,81,"{""en"": ""Personal Late Ticket"", ""it"": ""Biglietto Late Personale""}",female,LT,36,
395,81,"{""en"": ""Personal Late Ticket"", ""it"": ""Biglietto Late Personale""}",male,CH,32,
396,81,"{""en"": ""Personal Late Ticket"", ""it"": ""Biglietto Late Personale""}",male,IT,31,TRUE
397,82,"{""en"": ""Business Late Ticket"", ""it"": ""Biglietto Late Business""}",,,,
398,82,"{""en"": ""Business Late Ticket"", ""it"": ""Biglietto Late Business""}",,,,
399,82,"{""en"": ""Business Late Ticket"", ""it"": ""Biglietto Late Business""}",,,,
400,82,"{""en"": ""Business Late Ticket"", ""it"": ""Biglietto Late Business""}",female,IE,30,
401,81,"{""en"": ""Personal Late Ticket"", ""it"": ""Biglietto Late Personale""}",male,GB,34,
402,81,"{""en"": ""Personal Late Ticket"", ""it"": ""Biglietto Late Personale""}",,,,
403,81,"{""en"": ""Personal Late Ticket"", ""it"": ""Biglietto Late Personale""}",male,IT,43,
404,81,"{""en"": ""Personal Late Ticket"", ""it"": ""Biglietto Late Personale""}",female,IT,41,
405,81,"{""en"": ""Personal Late Ticket"", ""it"": ""Biglietto Late Personale""}",,,,
406,81,"{""en"": ""Personal Late Ticket"", ""it"": ""Biglietto Late Personale""}",,,,
407,82,"{""en"": ""Business Late Ticket"", ""it"": ""Biglietto Late Business""}",,,,
408,82,"{""en"": ""Business Late Ticket"", ""it"": ""Biglietto Late Business""}",male,IT,36,
409,80,"{""en"": ""Student Late Ticket"", ""it"": ""Biglietto Late Studenti""}",male,PL,23,
410,81,"{""en"": ""Personal Late Ticket"", ""it"": ""Biglietto Late Personale""}",female,IT,27,
411,81,"{""en"": ""Personal Late Ticket"", ""it"": ""Biglietto Late Personale""}",male,IN,22,
412,81,"{""en"": ""Personal Late Ticket"", ""it"": ""Biglietto Late Personale""}",male,IT,0,
413,82,"{""en"": ""Business Late Ticket"", ""it"": ""Biglietto Late Business""}",male,IT,39,
414,82,"{""en"": ""Business Late Ticket"", ""it"": ""Biglietto Late Business""}",male,IT,28,
415,82,"{""en"": ""Business Late Ticket"", ""it"": ""Biglietto Late Business""}",,,,
416,82,"{""en"": ""Business Late Ticket"", ""it"": ""Biglietto Late Business""}",male,SE,29,
417,81,"{""en"": ""Personal Late Ticket"", ""it"": ""Biglietto Late Personale""}",female,RO,27,
418,82,"{""en"": ""Business Late Ticket"", ""it"": ""Biglietto Late Business""}",male,BE,39,
419,82,"{""en"": ""Business Late Ticket"", ""it"": ""Biglietto Late Business""}",male,NG,26,
420,81,"{""en"": ""Personal Late Ticket"", ""it"": ""Biglietto Late Personale""}",male,BR,26,
421,81,"{""en"": ""Personal Late Ticket"", ""it"": ""Biglietto Late Personale""}",male,SE,53,
422,81,"{""en"": ""Personal Late Ticket"", ""it"": ""Biglietto Late Personale""}",,,,
423,81,"{""en"": ""Personal Late Ticket"", ""it"": ""Biglietto Late Personale""}",not_say,CH,30,
424,82,"{""en"": ""Business Late Ticket"", ""it"": ""Biglietto Late Business""}",male,DE,50,
425,80,"{""en"": ""Student Late Ticket"", ""it"": ""Biglietto Late Studenti""}",male,PL,24,
426,81,"{""en"": ""Personal Late Ticket"", ""it"": ""Biglietto Late Personale""}",not_say,IT,0,
427,81,"{""en"": ""Personal Late Ticket"", ""it"": ""Biglietto Late Personale""}",male,AT,34,
428,80,"{""en"": ""Student Late Ticket"", ""it"": ""Biglietto Late Studenti""}",male,MA,24,
429,80,"{""en"": ""Student Late Ticket"", ""it"": ""Biglietto Late Studenti""}",male,CH,23,
430,81,"{""en"": ""Personal Late Ticket"", ""it"": ""Biglietto Late Personale""}",male,CH,26,
431,81,"{""en"": ""Personal Late Ticket"", ""it"": ""Biglietto Late Personale""}",male,CH,30,
432,81,"{""en"": ""Personal Late Ticket"", ""it"": ""Biglietto Late Personale""}",,,,
433,81,"{""en"": ""Personal Late Ticket"", ""it"": ""Biglietto Late Personale""}",,,,
434,78,"{""en"": ""Business Regular Ticket"", ""it"": ""Biglietto Regular Business""}",male,IT,27,
435,82,"{""en"": ""Business Late Ticket"", ""it"": ""Biglietto Late Business""}",male,IT,36,
436,81,"{""en"": ""Personal Late Ticket"", ""it"": ""Biglietto Late Personale""}",,,,
437,81,"{""en"": ""Personal Late Ticket"", ""it"": ""Biglietto Late Personale""}",,,,
438,81,"{""en"": ""Personal Late Ticket"", ""it"": ""Biglietto Late Personale""}",female,IT,30,
439,80,"{""en"": ""Student Late Ticket"", ""it"": ""Biglietto Late Studenti""}",male,TR,19,
440,81,"{""en"": ""Personal Late Ticket"", ""it"": ""Biglietto Late Personale""}",male,CH,27,
441,82,"{""en"": ""Business Late Ticket"", ""it"": ""Biglietto Late Business""}",female,IT,29,
442,81,"{""en"": ""Personal Late Ticket"", ""it"": ""Biglietto Late Personale""}",male,CH,27,
443,81,"{""en"": ""Personal Late Ticket"", ""it"": ""Biglietto Late Personale""}",male,IT,28,
444,80,"{""en"": ""Student Late Ticket"", ""it"": ""Biglietto Late Studenti""}",male,IT,32,
445,81,"{""en"": ""Personal Late Ticket"", ""it"": ""Biglietto Late Personale""}",male,BE,23,
446,82,"{""en"": ""Business Late Ticket"", ""it"": ""Biglietto Late Business""}",,,,
447,82,"{""en"": ""Business Late Ticket"", ""it"": ""Biglietto Late Business""}",male,IT,26,
448,81,"{""en"": ""Personal Late Ticket"", ""it"": ""Biglietto Late Personale""}",male,FR,27,
449,81,"{""en"": ""Personal Late Ticket"", ""it"": ""Biglietto Late Personale""}",female,IT,31,TRUE
450,81,"{""en"": ""Personal Late Ticket"", ""it"": ""Biglietto Late Personale""}",,,,
451,81,"{""en"": ""Personal Late Ticket"", ""it"": ""Biglietto Late Personale""}",male,NG,23,
452,82,"{""en"": ""Business Late Ticket"", ""it"": ""Biglietto Late Business""}",,,,
453,82,"{""en"": ""Business Late Ticket"", ""it"": ""Biglietto Late Business""}",male,IT,29,
454,82,"{""en"": ""Business Late Ticket"", ""it"": ""Biglietto Late Business""}",male,MD,23,
455,80,"{""en"": ""Student Late Ticket"", ""it"": ""Biglietto Late Studenti""}",male,IT,16,
456,82,"{""en"": ""Business Late Ticket"", ""it"": ""Biglietto Late Business""}",female,IT,32,
457,81,"{""en"": ""Personal Late Ticket"", ""it"": ""Biglietto Late Personale""}",,,32,TRUE
458,82,"{""en"": ""Business Late Ticket"", ""it"": ""Biglietto Late Business""}",male,IT,27,
459,81,"{""en"": ""Personal Late Ticket"", ""it"": ""Biglietto Late Personale""}",female,IT,32,TRUE
460,82,"{""en"": ""Business Late Ticket"", ""it"": ""Biglietto Late Business""}",male,IT,28,
461,82,"{""en"": ""Business Late Ticket"", ""it"": ""Biglietto Late Business""}",male,IT,29,
462,81,"{""en"": ""Personal Late Ticket"", ""it"": ""Biglietto Late Personale""}",,,,
463,82,"{""en"": ""Business Late Ticket"", ""it"": ""Biglietto Late Business""}",male,IT,37,
464,81,"{""en"": ""Personal Late Ticket"", ""it"": ""Biglietto Late Personale""}",male,IT,27,
465,82,"{""en"": ""Business Late Ticket"", ""it"": ""Biglietto Late Business""}",male,IT,35,
466,82,"{""en"": ""Business Late Ticket"", ""it"": ""Biglietto Late Business""}",,,,
467,81,"{""en"": ""Personal Late Ticket"", ""it"": ""Biglietto Late Personale""}",male,IT,39,TRUE
468,81,"{""en"": ""Personal Late Ticket"", ""it"": ""Biglietto Late Personale""}",,,,
469,81,"{""en"": ""Personal Late Ticket"", ""it"": ""Biglietto Late Personale""}",,,,
470,81,"{""en"": ""Personal Late Ticket"", ""it"": ""Biglietto Late Personale""}",male,IT,32,
471,80,"{""en"": ""Student Late Ticket"", ""it"": ""Biglietto Late Studenti""}",female,IT,25,
472,81,"{""en"": ""Personal Late Ticket"", ""it"": ""Biglietto Late Personale""}",,,,
473,82,"{""en"": ""Business Late Ticket"", ""it"": ""Biglietto Late Business""}",,,,TRUE
474,81,"{""en"": ""Personal Late Ticket"", ""it"": ""Biglietto Late Personale""}",male,ES,29,
475,81,"{""en"": ""Personal Late Ticket"", ""it"": ""Biglietto Late Personale""}",male,PL,51,
476,80,"{""en"": ""Student Late Ticket"", ""it"": ""Biglietto Late Studenti""}",,,,
477,80,"{""en"": ""Student Late Ticket"", ""it"": ""Biglietto Late Studenti""}",,,,
478,80,"{""en"": ""Student Late Ticket"", ""it"": ""Biglietto Late Studenti""}",,,,
479,82,"{""en"": ""Business Late Ticket"", ""it"": ""Biglietto Late Business""}",male,ES,40,
480,82,"{""en"": ""Business Late Ticket"", ""it"": ""Biglietto Late Business""}",female,NO,39,
481,81,"{""en"": ""Personal Late Ticket"", ""it"": ""Biglietto Late Personale""}",male,IT,31,
482,81,"{""en"": ""Personal Late Ticket"", ""it"": ""Biglietto Late Personale""}",male,IT,37,
483,81,"{""en"": ""Personal Late Ticket"", ""it"": ""Biglietto Late Personale""}",male,IT,38,
484,80,"{""en"": ""Student Late Ticket"", ""it"": ""Biglietto Late Studenti""}",male,IT,0,
485,80,"{""en"": ""Student Late Ticket"", ""it"": ""Biglietto Late Studenti""}",male,TR,23,
486,81,"{""en"": ""Personal Late Ticket"", ""it"": ""Biglietto Late Personale""}",,,,
487,81,"{""en"": ""Personal Late Ticket"", ""it"": ""Biglietto Late Personale""}",male,IT,0,
488,80,"{""en"": ""Student Late Ticket"", ""it"": ""Biglietto Late Studenti""}",male,IT,24,
489,82,"{""en"": ""Business Late Ticket"", ""it"": ""Biglietto Late Business""}",male,FR,33,
490,82,"{""en"": ""Business Late Ticket"", ""it"": ""Biglietto Late Business""}",male,ES,46,
491,81,"{""en"": ""Personal Late Ticket"", ""it"": ""Biglietto Late Personale""}",male,NG,24,
492,81,"{""en"": ""Personal Late Ticket"", ""it"": ""Biglietto Late Personale""}",,,,
493,82,"{""en"": ""Business Late Ticket"", ""it"": ""Biglietto Late Business""}",male,IT,33,
494,77,"{""en"": ""Personal Regular Ticket"", ""it"": ""Biglietto Regular Personale""}",female,NL,31,
495,81,"{""en"": ""Personal Late Ticket"", ""it"": ""Biglietto Late Personale""}",male,US,42,
496,81,"{""en"": ""Personal Late Ticket"", ""it"": ""Biglietto Late Personale""}",male,NO,31,
497,81,"{""en"": ""Personal Late Ticket"", ""it"": ""Biglietto Late Personale""}",,,,
498,81,"{""en"": ""Personal Late Ticket"", ""it"": ""Biglietto Late Personale""}",male,NO,27,
499,77,"{""en"": ""Personal Regular Ticket"", ""it"": ""Biglietto Regular Personale""}",male,IT,36,
500,82,"{""en"": ""Business Late Ticket"", ""it"": ""Biglietto Late Business""}",,,,
501,81,"{""en"": ""Personal Late Ticket"", ""it"": ""Biglietto Late Personale""}",,,,
502,81,"{""en"": ""Personal Late Ticket"", ""it"": ""Biglietto Late Personale""}",female,IT,24,
503,81,"{""en"": ""Personal Late Ticket"", ""it"": ""Biglietto Late Personale""}",male,IT,29,
504,81,"{""en"": ""Personal Late Ticket"", ""it"": ""Biglietto Late Personale""}",,,2,
505,81,"{""en"": ""Personal Late Ticket"", ""it"": ""Biglietto Late Personale""}",male,IT,35,
506,80,"{""en"": ""Student Late Ticket"", ""it"": ""Biglietto Late Studenti""}",,,,
507,81,"{""en"": ""Personal Late Ticket"", ""it"": ""Biglietto Late Personale""}",male,GB,38,
508,82,"{""en"": ""Business Late Ticket"", ""it"": ""Biglietto Late Business""}",,,,
509,81,"{""en"": ""Personal Late Ticket"", ""it"": ""Biglietto Late Personale""}",male,IT,27,TRUE
510,81,"{""en"": ""Personal Late Ticket"", ""it"": ""Biglietto Late Personale""}",male,IT,28,
511,81,"{""en"": ""Personal Late Ticket"", ""it"": ""Biglietto Late Personale""}",female,TR,0,
512,82,"{""en"": ""Business Late Ticket"", ""it"": ""Biglietto Late Business""}",,,,
513,82,"{""en"": ""Business Late Ticket"", ""it"": ""Biglietto Late Business""}",male,IT,28,
514,81,"{""en"": ""Personal Late Ticket"", ""it"": ""Biglietto Late Personale""}",male,IT,22,
515,81,"{""en"": ""Personal Late Ticket"", ""it"": ""Biglietto Late Personale""}",male,IT,32,
516,82,"{""en"": ""Business Late Ticket"", ""it"": ""Biglietto Late Business""}",female,IT,46,
517,77,"{""en"": ""Personal Regular Ticket"", ""it"": ""Biglietto Regular Personale""}",male,IN,15,TRUE
518,78,"{""en"": ""Business Regular Ticket"", ""it"": ""Biglietto Regular Business""}",,,,
519,82,"{""en"": ""Business Late Ticket"", ""it"": ""Biglietto Late Business""}",,,,
520,82,"{""en"": ""Business Late Ticket"", ""it"": ""Biglietto Late Business""}",,,,
521,81,"{""en"": ""Personal Late Ticket"", ""it"": ""Biglietto Late Personale""}",male,NG,39,
522,82,"{""en"": ""Business Late Ticket"", ""it"": ""Biglietto Late Business""}",male,CZ,26,
523,81,"{""en"": ""Personal Late Ticket"", ""it"": ""Biglietto Late Personale""}",male,IT,41,
524,81,"{""en"": ""Personal Late Ticket"", ""it"": ""Biglietto Late Personale""}",male,IT,41,
525,82,"{""en"": ""Business Late Ticket"", ""it"": ""Biglietto Late Business""}",male,DE,36,
526,82,"{""en"": ""Business Late Ticket"", ""it"": ""Biglietto Late Business""}",,,,
527,81,"{""en"": ""Personal Late Ticket"", ""it"": ""Biglietto Late Personale""}",male,IT,32,
528,81,"{""en"": ""Personal Late Ticket"", ""it"": ""Biglietto Late Personale""}",male,IT,38,
529,77,"{""en"": ""Personal Regular Ticket"", ""it"": ""Biglietto Regular Personale""}",female,IT,31,
530,82,"{""en"": ""Business Late Ticket"", ""it"": ""Biglietto Late Business""}",,,,
531,82,"{""en"": ""Business Late Ticket"", ""it"": ""Biglietto Late Business""}",not_say,IT,30,
532,82,"{""en"": ""Business Late Ticket"", ""it"": ""Biglietto Late Business""}",,,,
